2.704879283045258376e+02,2.575208542986420071e+02,6.494764837949747971e+02,1.293600000000000083e+00
8.459000823829012461e+01,-1.281055716278311138e+03,8.325448123117561181e+02,7.612199999999999633e+00
6.497170358262081891e+00,-1.365154386148170715e+02,9.445179925360052664e+01,-2.659599999999999742e-01
1.131309555700937608e+03,-4.761987788080394921e+02,-4.561874228978905421e+01,6.204200000000000159e+00
1.362245341503617055e+03,-6.054761389828807978e+02,-5.514674754043713278e+01,8.357499999999999929e+00
6.119048899179739465e+02,-3.125679757280109072e+01,8.174017109848570328e+00,1.910400000000000098e+00
1.508160165084630307e+03,-1.518789020145589745e+02,-6.332594785208698340e-01,7.591800000000000104e+00
1.256010864383596981e+03,-1.195594927511490823e+03,2.702377988725686464e+01,1.134900000000000020e+01
2.341776141170550432e+02,1.688113421395283922e+02,1.961948219848032124e+02,6.025099999999999900e-01
3.166308622461451705e+02,1.386808016352391633e+02,1.053725118736031590e+02,-7.099400000000000155e-01
7.367597505683004044e+01,5.720627562724233428e+01,7.429913927556995645e+01,-1.159700000000000036e-01
2.926522173468772507e+02,-1.963146762144894524e+02,-7.858378224790818933e+00,1.007300000000000084e+00
-2.037104686697855271e+00,-1.677686481304957766e+01,3.708447676908572532e+01,-1.483100000000000043e-02
3.604839141403354041e+00,-3.358892181348483774e+00,6.157243166057846384e-02,1.716300000000000030e-03
2.305841390680669178e+00,-3.363791325270799462e+02,2.700995783369172045e+02,1.044499999999999984e+00
3.246637600787469324e+01,1.015873380946806570e+01,6.787468688114062232e+00,-2.207200000000000134e-02
3.544191627174811856e+03,7.993545711078877503e+02,5.081726969010391031e+02,2.483899999999999864e+01
1.994310012420464318e+03,-3.842504767827011278e+02,-3.979785048943993786e+01,1.222400000000000020e+01
3.645502614505613792e+02,8.334069721465866110e+01,5.302396671458271271e+01,8.195099999999999607e-01
8.195438075965601143e+00,6.855707555750868210e+00,3.878025347043644899e+01,-9.061299999999999563e-03
8.485617837570681843e+01,-7.589369138126453436e+02,4.261459621217211975e+02,3.454899999999999860e+00
-9.814359527355065893e+00,-1.579828228386228091e+02,5.742356602291461058e+02,-4.908299999999999885e-01
1.286621892186706759e+02,-1.833614631965129433e+02,2.059266248990629578e+01,5.370700000000000474e-01
5.086800387577395099e+01,4.857001022119521139e+01,1.407299988529009340e+02,1.133600000000000024e-01
6.437760139611150123e+01,-8.296946642972078223e+01,7.343871323189063105e+00,1.718800000000000050e-01
1.960838028638732453e+02,-1.551187937920699824e+03,8.331647646920437182e+02,1.009600000000000009e+01
1.334940120208155577e+03,-1.134701842786610086e+03,6.817080624066136352e-01,1.142500000000000071e+01
7.869297321289576530e+02,2.092146659797801931e+02,1.352530622823023521e+02,-2.608600000000000030e+00
9.099386530365234194e+02,-4.197417047701346178e+02,-3.675972306344892360e+01,4.626100000000000101e+00
-2.011027681695253477e+01,-7.526829995105030093e+02,6.940591413770798681e+02,-3.568299999999999805e+00
-1.131076905298783686e+00,-5.520138458148937843e+01,4.954191385976157136e+01,7.056300000000000072e-02
8.166816601187832703e+01,7.756037902285623886e+01,2.497272974939223218e+02,2.420100000000000029e-01
9.843156427684244818e+02,1.448115397433240901e+02,9.435814869434567242e+01,3.649500000000000188e+00
7.696258676409356667e+02,-2.483686821168639938e+02,-2.768579425390131377e+01,3.220099999999999962e+00
2.540495784162629036e+02,-3.344002744568540209e+01,-1.987090362834681656e+00,-5.344499999999999806e-01
5.075809404460352994e+02,-3.942139002692845224e+02,-6.220221801449476118e+00,2.517900000000000027e+00
1.224181497161842799e+03,-1.321351908664460097e+03,6.445779640083648587e+01,1.211299999999999955e+01
3.902009444928143012e+02,-1.085183981145519283e+03,3.084332398292667676e+02,6.309499999999999886e+00
1.277498930812773210e+02,1.210137260816777598e+02,2.871678503410198573e+02,4.055099999999999816e-01
2.623774644934186995e+00,-6.951493768095558323e+01,3.517985896094034501e+02,1.521299999999999875e-01
3.500466184052507401e+02,2.254596888725531016e+02,2.290967703109191689e+02,9.942699999999999871e-01
1.283976969857533561e+02,8.809832131564444069e+01,9.613345924892389860e+01,-2.330200000000000049e-01
-2.841774899734122073e+01,-3.990629538003364587e+02,4.599186172772247119e+02,1.439999999999999947e+00
1.971873140151651342e+03,1.013746296849013561e+03,8.488409614210146401e+02,1.165199999999999925e+01
1.512355816056332571e+02,1.318739259227985485e+02,2.181330297967941760e+02,4.105300000000000060e-01
1.482374226067299787e+02,-7.488412723830869311e+01,-5.845025410401381016e+00,3.155100000000000127e-01
9.601277800233036430e+01,8.789340393796013018e+01,1.706607326036271104e+02,-2.326999999999999902e-01
