6.802452866228908546e-03,1.081070120786120636e-03,3.956322719613769578e-04,4.143200785475809056e-04,-1.371678923857144738e-04,1.939390841977362001e-04,1.221019786150634445e-04,3.392188904793869142e-04,-2.467923382080128292e-04,-1.927527330909672987e-04,1.414286126583674807e-04,2.689542876332939869e-05,-1.089092121175916361e-05,-1.599095526341742790e-05,-1.475553585772448884e-04,-2.781083365965830723e-05,8.624544764068708957e-05,4.466747003717408404e-05,-1.069484990054436757e-05,1.409569761984252878e-05,-5.549265005511117010e-06,3.394318464966517013e-06,-4.199182111253030314e-06,4.954938992413060461e-05,-2.203461526972816387e-05,-3.833232592342916689e-06,-1.367094934406898332e-05,1.911142876867555351e-05,-8.029627877492728771e-06,2.265151447272684138e-05,-3.410102122536340374e-05,1.220532632092985459e-05,-2.909852680377245093e-05,-1.205099374823603853e-05,-6.888701509444317139e-06,-2.482928872993284131e-05,8.608362953910209114e-06,-2.498468017170241140e-05,1.002868370236775775e-05,-1.195453547261915439e-05,-1.576938308434083780e-05,1.548451311894627480e-05,-1.295366521980589880e-05,1.839737565401122765e-06,1.957184594225669372e-06,9.133842848840778572e-06,8.572513347071542000e-06,9.589697500922422790e-06,4.086443433637398925e-06,1.197955147208551452e-05,-1.006113601037528227e-05,-5.145961462782455698e-06,-7.653917457883796516e-07,0.000000000000000000e+00
6.958393522554728872e-03,1.151310292210383501e-03,8.664103001998491038e-05,5.483034832620692356e-04,-3.934792413673449119e-04,2.240344799817606258e-04,1.359720781832773895e-04,3.003743828049465492e-04,-1.710659122569624380e-04,-9.634052924401004248e-05,-9.321117477656404304e-05,4.981409975945982893e-05,-3.120900548903016158e-05,7.285699232612019571e-06,-1.185619411373517451e-04,-2.202788314309422901e-05,7.595889683642553791e-05,4.107649278534131199e-05,-1.216190877573186668e-05,1.778253768930371237e-05,3.327403981345788964e-06,9.440557266482407783e-06,2.750767738413095742e-05,3.218745480937368342e-05,-7.830874677594579225e-06,1.271781030287577607e-05,-1.294108343369293479e-05,-3.446829021966357764e-05,7.399567666299677882e-05,7.555290619909449390e-06,-2.821243794193240007e-05,3.350551841002635811e-06,-2.136502279601049104e-05,-1.241024166687143548e-05,2.726604295710810533e-05,-2.649389588138539864e-05,1.239940264974315198e-05,-1.887362127406255752e-05,6.972318538384092435e-06,-1.169046428839415341e-05,-1.482168040728426561e-05,1.473042332622576112e-05,-1.262838118198938986e-05,2.873726269614351736e-06,6.757908099785936429e-06,-3.079430185293219324e-07,8.308620020880397306e-06,1.087548399997251281e-05,1.553547968891066944e-05,1.013939449365230949e-05,-9.398193896614781551e-06,-6.347989466137793357e-06,-8.793661565587029827e-07,0.000000000000000000e+00
7.167124766849747308e-03,1.154942285228111043e-03,-6.073267433592821618e-05,6.972930746611816222e-04,-4.112641544746775679e-04,2.477151466180327333e-04,5.450461264744355105e-05,9.278650321120629485e-05,1.129434598340917084e-04,-1.223607567213957914e-04,5.732020267240622857e-05,6.696531705363550913e-05,-3.770884643983229978e-06,8.946381141072823340e-06,-3.503163387708063681e-06,-7.235115527892688192e-05,9.173958324315556467e-05,-5.512453075240397737e-05,4.076861208304749518e-05,2.617677582827937499e-05,7.798177060980293618e-06,1.507250024104789254e-05,1.063502066200872065e-05,7.931784393394591959e-05,-1.029699959420593558e-05,7.854933907203154320e-06,-1.013287493223380409e-05,-1.299309453067776232e-05,3.326221755539648939e-05,1.574649106350634042e-05,-3.544314007830617896e-05,-1.136708223326010625e-06,1.908926425780999026e-05,1.311187441233041540e-05,5.886179617131670483e-05,-5.469154725101788017e-06,1.147277687174597105e-05,1.367422149217700778e-05,-2.735919089449923014e-05,-8.757617661031558143e-06,-1.223870858996223276e-05,1.642733196349777103e-05,-1.240476316166638782e-05,5.840254181932458266e-07,-7.431077224284710070e-06,2.177553153126510210e-05,1.051145638952810657e-05,8.498817151925130986e-06,6.965644112955082790e-06,1.151841084839899665e-05,-1.088722899683647327e-05,-3.367771059969992820e-06,-1.261167844157640161e-06,0.000000000000000000e+00
6.129336985618544231e-03,7.226257591540496961e-04,1.283605210155691623e-03,-1.413404974749260523e-04,2.776032873720302163e-04,9.237258542593718147e-05,2.756945029056545593e-04,1.140573697095970118e-04,4.016338322970769426e-05,-5.380936214480214197e-05,-1.678592856484417695e-04,7.061065212188299967e-05,-3.365045145176104313e-05,2.022195223730371971e-05,-8.032762699727857836e-05,-3.079269577577203876e-05,7.604920447878971146e-05,4.925657342130795868e-05,-4.251447682407372142e-05,3.316743384063070010e-05,-4.551235179550694454e-05,-2.883528495478682174e-05,-3.883681956828866078e-05,5.258422898546388780e-05,-3.474757066884714973e-05,-3.909195539497645200e-06,-1.620357265458283180e-05,1.411199446618716102e-05,3.267166029052859244e-06,1.756834395888473566e-05,-3.081397524740125959e-05,1.339661214797005506e-05,-5.057487794948856141e-05,-2.418963416533914668e-05,-1.873169020272236196e-05,-3.389721324453809359e-05,1.510994384201769236e-05,8.699647287113698724e-06,-1.874155071110439330e-05,-1.264824959268384674e-05,-8.394696950797531088e-06,1.542213504457379258e-05,-1.158730955486131364e-05,1.605363045276142486e-07,-2.249503829820920231e-05,4.449756909152835505e-05,1.669427350647900710e-05,7.785014498440379072e-06,4.800046977004868154e-05,5.161589580054970483e-06,-1.305460515593770410e-05,1.279799743569842718e-06,-1.959491835012983074e-06,0.000000000000000000e+00
5.499399874066029925e-03,7.632173669949726680e-04,1.378268049955000407e-03,-1.707706337856773615e-04,3.948480803891429858e-04,1.448907510438468549e-04,2.054498837794627164e-04,5.135076230233792671e-05,7.681408940396483587e-05,-1.254793166501066981e-04,-7.676638765119481178e-05,4.398440075670251304e-05,-1.215141801025332313e-05,-1.282801114872722525e-05,-2.026075660211956730e-04,-1.320827465334240003e-05,7.756008596304653224e-05,6.175444875944346990e-05,-4.501255405578441504e-05,2.900484801066083307e-05,-5.828464181367731811e-05,-4.580248464278180442e-05,-3.386895589801985906e-05,-1.018259434548696163e-05,-2.852067670372493424e-05,1.145803927848909609e-06,-7.797784034757615501e-06,1.006596289507277753e-05,1.933543641086110654e-06,1.767358718174349974e-05,-3.604327289941089418e-05,5.607030765769627223e-06,3.256787127370319723e-06,-1.148098551922993593e-06,8.133831088552589961e-05,-1.367106561289688216e-05,1.023863588200946140e-05,-3.741232613585498967e-05,2.290867699825116510e-05,-1.076570732030934785e-05,-2.045607386352843449e-05,1.463877654694911712e-05,-1.358624441516464998e-05,3.419255998116099704e-06,1.702205860459882203e-05,-1.391873845790758679e-05,4.511925413730466516e-06,1.205466592207882215e-05,-3.620483535338170356e-05,1.843300859966090499e-05,-4.146515020952978858e-06,-1.556093869642394267e-05,-5.668417155657579087e-07,0.000000000000000000e+00
6.475905706946089024e-03,7.832355424063353055e-04,1.153065976141731674e-03,-5.198427515840098323e-06,2.918095441766244136e-04,1.000284790491079434e-04,2.411864103726291120e-04,1.753950129379511225e-04,-5.266666857062229923e-05,-1.018952635423175934e-04,-2.443423889331164389e-07,7.275972884068782065e-05,-1.551842285385518494e-05,1.883669280641764310e-05,-5.030305906605914146e-05,-5.260536151441286279e-05,7.934773521911520078e-05,1.244560981744635697e-05,-1.383923527931152364e-05,2.581371146564981345e-05,-2.318975283466251369e-05,-1.559792243241431287e-05,1.191112630305468656e-06,2.281193235353917714e-05,-2.131462489812774308e-05,8.503636756640453598e-06,-1.652528188206270343e-05,-2.933735911866963697e-05,7.572692887258813954e-05,4.149322505531127803e-06,-2.429570878770270781e-05,1.235811083283300249e-05,-6.128750609041277997e-05,-3.403113915750877183e-05,-1.888981176145776431e-06,-4.002166974492737950e-05,1.796698814393593580e-05,3.251190805353409985e-06,-1.181730670560265928e-05,-1.335236626603952814e-05,-1.097348195988612218e-05,1.463005961765961871e-05,-1.211745052009938206e-05,1.830481355380442210e-06,-8.463905207256594565e-07,1.511738103210369388e-05,9.440117890169297254e-06,1.028341766357021569e-05,-7.141806915300641379e-06,1.510369850787895984e-05,-7.661313847773243424e-06,-9.289963358194430754e-06,1.265982168707768807e-06,0.000000000000000000e+00
6.910518218774697186e-03,9.118197083187729035e-04,7.264651726112125729e-04,2.414556347279800397e-04,2.972953953284118711e-05,1.276948964928914521e-04,2.043335884939212477e-04,3.604236294165730214e-04,-2.662848434637488104e-04,-1.187978832663805218e-04,9.249188608262404188e-05,6.868756007560872234e-05,-3.011001028097037846e-05,2.589596958393891590e-05,2.745941004766994098e-05,-6.058377528528335887e-05,8.775131438376604365e-05,5.080071728169599510e-06,-1.711814775004483202e-05,2.097057278921399259e-05,-1.844122097371947433e-05,-2.780762558302063425e-06,7.720555917911653410e-07,2.010855206402428763e-05,-1.605134894966386838e-05,5.421825979734506973e-06,-1.047987399471761449e-05,-5.558645197939471316e-06,2.773730992700063069e-05,1.448454879726668310e-05,-3.318244237304757149e-05,1.041806839685577302e-05,-3.208626972547867773e-05,-1.870825861283176295e-05,4.451267560012794888e-05,-2.862480668275324547e-05,1.563101300827707263e-05,-2.295942020136276795e-05,1.066369804725297854e-05,-1.122122275995507401e-05,-1.557938772600575561e-05,1.478559084389097222e-05,-1.258829778993941773e-05,2.157939635205607942e-06,1.455412164119707086e-06,8.644248399303222641e-06,9.809899516710629541e-06,9.998095622631986146e-06,-1.495254598915529698e-06,1.373217549371918977e-05,-8.512202017585401848e-06,-7.957808441094726959e-06,-9.712911301362758820e-07,0.000000000000000000e+00
5.565767701005835955e-03,9.831399105236227065e-04,1.183730826944562331e-03,-1.498997490830128454e-04,2.751545408402611415e-04,1.242245159357446838e-04,2.944725826407035285e-04,2.006361597812755804e-04,-1.354438209605901555e-04,-1.158912344682849760e-04,-1.055834882449646628e-04,5.266709027551552680e-05,6.390084376750593265e-06,8.367251644908479946e-06,-1.520455128484754503e-04,-4.186923501270367609e-05,7.623174086734962884e-05,-4.200643953450322599e-05,4.386401076533763543e-05,3.280805615551996013e-05,-8.221575430233940551e-06,-8.599099748318739245e-06,-1.566740388414533669e-05,1.167850194382369367e-04,-1.845457864946276061e-05,3.418397136800699343e-06,-1.536611222030526136e-05,-1.851526057949914872e-05,5.657307356654595054e-05,1.035699239904097624e-05,-2.667248506116326467e-05,-2.568679487363612068e-06,5.295759345241846106e-06,2.224512180570847875e-06,7.212653554300452186e-06,-1.905882173458550710e-05,-8.901305356134869839e-07,-6.477802010240729658e-05,4.847077703593050124e-05,-1.374212482296854887e-05,-2.051660264601462558e-05,1.479333747766986562e-05,-1.390156188540991877e-05,-2.051271974501389650e-08,-9.282921660414000797e-06,3.089180899962240545e-05,1.412206417761296962e-05,6.178275785417852717e-06,-5.622241287750462391e-06,1.480767319239628677e-05,-1.127955847884942742e-05,-5.126823379275613490e-06,-1.619783431855426059e-06,0.000000000000000000e+00
6.655136624812291180e-03,8.731760258660625773e-04,9.512787534191602390e-04,1.255251217211206249e-04,2.135913755910712197e-04,1.125838321458516589e-04,1.904649561325078011e-04,2.653475371869884469e-04,-1.628569227055676194e-04,-1.812562762403546746e-04,1.691450929613980136e-04,4.522646451088352393e-05,-2.966505398549479366e-06,3.582473258739726774e-06,-6.771988970466491509e-05,-5.585529293683499930e-05,8.394418704815720389e-05,8.414215301566496663e-06,1.574270163456903404e-05,4.806577123261934759e-06,2.552658362098281231e-05,2.897816454783264106e-05,4.993370065903279809e-05,5.280072708391259084e-06,-4.107154570887061595e-06,1.191079516227322443e-05,-1.291091934851884560e-05,-3.424277293578859016e-05,7.325047389861172320e-05,8.863733187480793418e-06,-2.892521272013226508e-05,8.988812792626310610e-06,-4.326807002541510627e-05,-2.415482771916943605e-05,2.105959771214749310e-05,-3.341313190374783915e-05,1.575179298995976751e-05,-9.480019780128134954e-06,-3.312882388389892796e-06,-9.858234233217633147e-06,-1.257292732165238291e-05,1.584283786870699373e-05,-1.172741338806293498e-05,1.768186864259391200e-06,-6.509878309746142122e-07,8.781668732527059262e-06,8.936702540207619450e-06,1.103361161119975620e-05,-3.640372172708516985e-06,1.329170153818726163e-05,-8.363072297290496948e-06,-7.962907348724179712e-06,-2.226370784064179986e-06,0.000000000000000000e+00
6.093972167192374112e-03,1.105683861417572356e-03,8.013439728641325033e-04,5.911770318565989779e-05,6.591773308484150107e-05,1.329753995171767400e-04,2.912068952293234148e-04,3.515370962325903292e-04,-3.225334851804650960e-04,-1.202306488210236335e-04,-6.841053919920403459e-05,5.155420171321090095e-05,-2.386736104975639705e-06,2.421882690080423561e-05,-8.892698702483992079e-05,-5.499002844433498183e-05,7.482416066073582783e-05,-6.079722117857677688e-05,6.049092657811616647e-05,2.649863740217250907e-05,9.556782632258453702e-06,1.152395259393368399e-05,-1.446266641336180214e-06,1.218496124780199530e-04,-1.668728427733912056e-05,2.246478048140154726e-06,-1.417403581455145556e-05,-3.271765692786088309e-06,2.661693977401569100e-05,1.667921230186220072e-05,-3.161232480097808661e-05,-4.350319553203529921e-07,1.222927073341040227e-05,1.079357263827906976e-05,1.013645166236809558e-05,-1.057001932935897059e-05,6.723597366753431004e-06,-1.678700574525571199e-05,2.306766146764616110e-06,-1.066889852341379452e-05,-1.754179875490535778e-05,1.528270804440623465e-05,-1.351324847564949749e-05,4.023952569098820931e-06,2.526135443670085579e-05,-2.964044152886646799e-05,1.728101011511107288e-06,1.230839893173740762e-05,-2.384947929479075412e-06,1.224524329146436941e-05,-9.203893256537476475e-06,-7.264392867245561547e-06,-2.159035592003144544e-06,0.000000000000000000e+00
