41,1,101603,7,11,1,2,3,1,2,0,0,40,1,0
29,3,271466,7,11,3,6,4,1,2,0,0,43,1,0
25,3,32275,2,10,1,5,1,4,1,0,0,40,1,0
18,3,226956,4,9,3,3,2,1,1,0,0,30,1,0
47,3,51835,5,15,1,6,1,1,1,0,1902,60,15,1
50,4,251585,1,13,2,5,4,1,2,0,0,55,1,1
47,6,109832,4,9,2,5,4,1,2,0,0,60,1,0
43,3,237993,2,10,1,1,3,1,2,0,0,40,1,1
46,3,216666,15,3,1,8,3,1,2,0,0,40,21,0
35,3,56352,7,11,1,3,3,1,2,0,0,40,4,0
41,3,147372,4,9,1,9,3,1,2,0,0,48,1,0
30,3,188146,4,9,1,8,3,1,2,5013,0,40,1,0
30,3,59496,1,13,1,4,3,1,2,2407,0,40,1,0
32,3,293936,9,4,6,5,4,1,2,0,0,40,1,0
48,3,149640,4,9,1,11,3,1,2,0,0,40,1,0
42,3,116632,14,16,1,6,3,1,2,0,0,45,1,1
29,3,105598,2,10,2,1,4,1,2,0,0,58,1,0
36,3,155537,4,9,1,2,3,1,2,0,0,40,1,0
28,3,183175,2,10,2,9,4,1,1,0,0,40,1,0
53,3,169846,4,9,1,9,1,1,1,0,0,40,1,1
49,6,191681,2,10,1,5,3,1,2,0,0,50,1,1
25,3,200681,2,10,3,5,2,1,2,0,0,40,1,0
19,3,101509,2,10,3,6,2,1,2,0,0,32,1,0
31,3,309974,1,13,4,4,2,5,1,0,0,40,1,0
29,2,162298,1,13,1,4,3,1,2,0,0,70,1,1
23,3,211678,2,10,3,8,4,1,2,0,0,40,1,0
79,3,124744,2,10,1,6,5,1,2,0,0,20,1,0
27,3,213921,4,9,3,3,2,1,2,0,0,40,21,0
40,3,32214,6,12,1,9,3,1,2,0,0,40,1,0
67,3,212759,13,6,1,5,3,1,2,0,0,2,1,0
18,3,309634,3,7,3,3,2,1,1,0,0,22,1,0
31,5,125927,9,4,1,10,3,1,2,0,0,40,1,0
18,3,446839,4,9,3,4,4,1,2,0,0,30,1,0
52,3,276515,1,13,1,3,3,1,2,0,0,40,13,0
46,3,51618,4,9,1,3,1,1,1,0,0,40,1,0
59,3,159937,4,9,1,4,3,1,2,0,0,48,1,0
44,3,343591,4,9,2,2,4,1,1,14344,0,40,1,1
53,3,346253,4,9,2,4,2,1,1,0,0,35,1,0
49,5,268234,4,9,1,13,3,1,2,0,0,40,1,1
33,3,202051,11,14,1,6,3,1,2,0,0,50,1,0
30,3,54334,8,5,3,4,4,1,2,0,0,40,1,0
43,4,410867,14,16,3,6,4,1,1,0,0,50,1,1
57,3,249977,7,11,1,6,3,1,2,0,0,40,1,0
37,3,286730,2,10,2,2,6,1,1,0,0,40,1,0
28,3,212563,2,10,2,8,6,5,1,0,0,25,1,0
30,3,117747,4,9,1,4,1,2,1,0,1573,35,1,0
34,5,226296,1,13,1,13,3,1,2,0,0,40,1,1
29,5,115585,2,10,3,7,4,1,2,0,0,50,1,0
48,2,191277,14,16,1,6,3,1,2,0,1902,60,1,1
37,3,202683,2,10,1,4,3,1,2,0,0,48,1,1
48,3,171095,6,12,2,5,6,1,1,0,0,40,3,0
32,4,249409,4,9,3,3,2,5,2,0,0,40,1,0
76,3,124191,11,14,1,5,3,1,2,0,0,40,1,1
44,3,198282,1,13,1,5,3,1,2,15024,0,60,1,1
47,2,149116,11,14,3,6,4,1,1,0,0,50,1,0
20,3,188300,2,10,3,1,2,1,1,0,0,40,1,0
29,3,103432,4,9,3,2,4,1,2,0,0,40,1,0
32,6,317660,4,9,1,2,3,1,2,7688,0,40,1,1
17,3,304873,13,6,3,5,2,1,1,34095,0,32,1,0
30,3,194901,3,7,3,7,2,1,2,0,0,40,1,0
31,5,189265,4,9,3,9,4,1,1,0,0,40,1,0
42,3,124692,4,9,1,7,3,1,2,0,0,40,1,0
24,3,432376,1,13,3,4,5,1,2,0,0,40,1,0
38,3,65324,5,15,1,6,3,1,2,0,0,40,1,1
56,2,335605,4,9,1,3,3,1,2,0,1887,50,5,1
28,3,377869,2,10,1,4,1,1,1,4064,0,25,1,0
36,3,102864,4,9,3,8,2,1,1,0,0,40,1,0
53,3,95647,8,5,1,7,3,1,2,0,0,50,1,0
56,6,303090,2,10,1,4,3,1,2,0,0,50,1,0
49,5,197371,7,11,1,2,3,5,2,0,0,40,1,1
55,3,247552,2,10,1,4,3,1,2,0,0,56,1,0
22,3,102632,4,9,3,2,4,1,2,0,0,41,1,0
21,3,199915,2,10,3,3,2,1,1,0,0,40,1,0
40,3,118853,1,13,1,5,3,1,2,0,0,60,1,0
30,3,77143,1,13,3,5,2,5,2,0,0,40,6,0
29,1,267989,1,13,1,6,3,1,2,0,0,50,1,1
19,3,301606,2,10,3,3,2,5,2,0,0,35,1,0
47,3,287828,1,13,1,5,1,1,1,0,0,40,1,1
20,3,111697,2,10,3,9,2,1,1,0,1719,28,1,0
31,3,114937,6,12,1,9,3,1,2,0,0,40,1,1
35,3,129305,4,9,1,5,3,1,2,0,0,40,1,0
39,3,365739,2,10,2,2,4,1,2,0,0,40,1,0
28,3,69621,6,12,3,4,4,1,1,0,0,60,1,0
24,3,43323,4,9,3,3,4,1,1,0,1762,40,1,0
38,2,120985,4,9,1,2,3,1,2,4386,0,35,1,0
37,3,254202,1,13,1,4,3,1,2,0,0,50,1,0
46,3,146195,6,12,2,1,4,5,1,0,0,36,1,0
38,4,125933,11,14,1,6,3,1,2,0,0,40,14,1
43,2,56920,4,9,1,2,3,1,2,0,0,60,1,0
27,3,163127,7,11,1,9,1,1,1,0,0,35,1,0
20,3,34310,2,10,3,4,2,1,2,0,0,20,1,0
49,3,81973,2,10,1,2,3,2,2,0,0,40,1,1
61,6,66614,4,9,1,2,3,1,2,0,0,40,1,0
27,3,232782,2,10,3,4,2,1,1,0,0,40,1,0
19,3,316868,2,10,3,3,2,1,2,0,0,30,21,0
45,3,196584,7,11,3,6,4,1,1,0,1564,40,1,1
70,3,105376,2,10,3,1,5,1,2,0,0,40,1,0
31,3,185814,4,9,3,11,6,5,1,0,0,30,1,0
22,3,175374,2,10,1,3,3,1,2,0,0,24,1,0
36,3,108293,4,9,5,3,6,1,1,0,0,24,1,0
64,3,181232,3,7,1,2,3,1,2,0,2179,40,1,0
43,3,174662,2,10,2,5,4,1,1,0,0,40,1,0
47,5,186009,2,10,2,9,6,1,1,0,0,38,21,0
34,3,198183,4,9,3,9,4,1,1,0,0,40,1,0
33,3,163003,1,13,3,5,5,2,1,0,0,40,16,0
21,3,296158,4,9,3,2,2,1,2,0,0,35,1,0
52,3,252903,4,9,2,5,4,1,2,0,0,45,1,1
48,3,187715,4,9,1,2,3,1,2,0,0,46,1,0
23,3,214542,1,13,3,7,4,1,2,0,0,40,1,0
71,2,494223,2,10,4,4,6,5,2,0,1816,2,1,0
29,3,191535,4,9,2,2,4,1,2,0,0,60,1,0
42,3,228456,1,13,4,3,5,5,2,0,0,50,1,0
68,3,38317,12,2,2,5,4,1,1,0,0,20,1,0
25,3,252752,4,9,3,3,6,1,1,0,0,40,1,0
44,6,78374,11,14,2,5,6,2,1,0,0,40,1,0
28,3,88419,4,9,3,5,4,2,1,0,0,40,3,0
45,2,201080,11,14,1,4,3,1,2,0,0,40,1,1
36,3,207157,2,10,2,3,6,1,1,0,0,40,21,0
39,4,235485,6,12,3,5,4,1,2,0,0,42,1,0
46,1,102628,11,14,5,13,6,1,2,0,0,40,1,0
18,3,25828,3,7,3,7,2,1,2,0,0,16,1,0
66,5,54826,7,11,5,6,4,1,1,0,0,20,1,0
27,3,124953,4,9,3,3,4,1,2,0,1980,40,1,0
28,1,175325,4,9,1,13,3,1,2,0,0,40,1,0
51,3,96062,2,10,1,4,3,1,2,0,1977,40,1,1
27,3,428030,1,13,3,2,4,1,2,0,0,50,1,0
28,1,149624,1,13,1,6,3,1,2,0,0,40,1,1
27,3,253814,4,9,6,4,6,1,1,0,0,25,1,0
21,3,312956,4,9,3,2,2,5,2,0,0,40,1,0
34,3,483777,4,9,3,7,4,5,2,0,0,40,1,0
18,3,183930,4,9,3,3,2,1,2,0,0,12,1,0
33,3,37274,1,13,1,6,3,1,2,0,0,65,1,0
44,5,181344,2,10,1,5,3,5,2,0,0,38,1,1
43,3,114580,2,10,2,9,4,1,1,0,0,40,1,0
30,3,633742,2,10,3,2,4,5,2,0,0,45,1,0
40,3,286370,9,4,1,8,3,1,2,0,0,40,21,1
37,4,29054,2,10,1,9,3,1,2,0,0,42,1,1
34,3,304030,4,9,1,9,3,5,2,0,0,40,1,0
41,2,143129,1,13,2,5,4,1,1,0,0,40,1,0
53,3,135105,1,13,2,5,4,1,1,0,0,50,1,0
31,3,99928,11,14,1,6,1,1,1,0,0,50,1,0
58,1,109567,14,16,1,6,3,1,2,0,0,1,1,1
38,3,155222,2,10,2,8,4,5,1,0,0,28,1,0
24,3,159567,2,10,1,8,3,1,2,0,0,40,1,0
41,5,523910,1,13,1,2,3,5,2,0,0,40,1,0
47,3,120939,2,10,1,1,3,1,2,0,0,45,1,0
41,4,130760,1,13,1,1,3,1,2,0,0,24,1,0
23,3,197387,15,3,1,11,5,1,2,0,0,40,21,0
36,3,99374,2,10,2,2,4,1,2,0,0,40,1,0
40,4,56795,11,14,3,5,4,1,1,14084,0,55,1,1
35,3,138992,11,14,1,6,5,1,2,7298,0,40,1,1
24,2,32921,4,9,3,4,4,1,2,0,0,40,1,0
26,3,397317,11,14,3,6,4,1,1,0,1876,40,1,0
19,3,170653,4,9,3,5,2,1,2,0,0,40,17,0
51,3,259323,1,13,1,5,3,1,2,0,0,50,1,1
42,5,254817,2,10,3,6,4,1,1,0,1340,40,1,0
37,1,48211,4,9,2,9,6,1,1,0,0,35,1,0
18,3,140164,3,7,3,4,2,1,1,0,0,40,1,0
36,3,128757,1,13,1,3,3,5,2,7298,0,36,1,1
35,3,36270,4,9,2,2,4,1,2,0,0,60,1,0
58,6,210563,4,9,1,4,1,1,1,15024,0,35,1,1
17,3,65368,3,7,3,4,2,1,1,0,0,12,1,0
44,5,160943,4,9,1,11,3,5,2,0,0,40,1,0
37,3,208358,4,9,1,2,3,1,2,0,0,40,1,1
35,3,153790,2,10,3,4,4,3,1,0,0,40,1,0
60,3,85815,4,9,1,2,3,2,2,0,0,40,1,0
54,6,125417,9,4,1,8,3,1,2,0,0,40,1,1
37,3,635913,1,13,3,5,4,5,2,0,0,60,1,1
50,3,313321,6,12,2,4,4,1,1,0,0,40,1,0
38,3,182609,1,13,1,4,3,1,2,0,0,50,18,0
45,3,109434,1,13,1,6,3,1,2,0,0,55,1,0
25,3,255004,13,6,3,2,4,1,2,0,0,40,1,0
31,3,197860,2,10,1,7,3,1,2,0,0,40,1,0
64,3,187656,12,2,2,5,4,1,2,0,0,40,1,0
90,3,51744,4,9,3,3,4,5,2,0,2206,40,1,0
54,3,176681,4,9,1,9,3,5,2,0,0,20,1,0
53,5,140359,16,1,3,8,4,1,1,0,0,35,1,0
18,3,243313,4,9,3,4,2,1,1,0,0,40,1,0
60,3,24215,13,6,2,5,4,3,1,0,0,10,1,0
66,2,167687,4,9,1,10,3,1,2,1409,0,50,1,0
75,3,314209,7,11,5,9,4,1,1,0,0,20,30,0
65,3,176796,4,9,2,9,4,1,1,0,0,40,1,0
35,3,538583,3,7,4,11,4,5,2,3674,0,40,1,0
41,3,130408,4,9,2,4,6,5,1,0,0,38,1,0
25,3,159732,2,10,3,9,4,1,2,0,0,42,1,0
33,3,110978,2,10,2,2,5,4,1,0,0,40,1,0
28,3,76714,5,15,3,6,4,1,2,0,0,55,1,1
59,1,268700,4,9,1,3,3,1,2,0,0,40,1,0
40,1,170525,2,10,3,9,4,1,1,0,0,38,1,0
41,3,180138,1,13,1,5,3,1,2,0,0,50,14,1
38,5,115076,11,14,1,5,3,1,2,0,0,70,1,1
23,3,115458,4,9,3,11,2,1,2,0,0,40,1,0
40,3,347890,1,13,1,6,3,1,2,0,0,40,1,1
41,2,196001,4,9,1,3,1,1,1,0,0,20,1,0
24,1,273905,6,12,1,13,3,1,2,0,0,50,1,0
20,3,119156,2,10,3,5,2,1,2,0,0,20,1,0
38,3,179488,2,10,2,2,4,1,2,0,1741,40,1,0
56,3,203580,4,9,1,9,3,1,2,0,0,35,1,0
58,3,236596,4,9,1,9,3,1,2,0,0,45,1,1
32,3,183916,4,9,3,3,4,1,1,0,0,34,1,0
40,3,207578,6,12,1,1,3,1,2,0,1977,60,1,1
45,3,153141,4,9,1,9,3,1,2,0,0,40,1,0
41,3,112763,5,15,1,6,1,1,1,0,0,40,1,1
42,3,390781,1,13,1,9,1,5,1,0,0,40,1,0
59,5,171328,13,6,5,3,6,5,1,0,0,30,1,0
19,5,27382,2,10,3,9,2,1,2,0,0,40,1,0
58,3,259014,2,10,3,11,4,1,2,0,0,20,1,0
42,2,303044,4,9,1,10,3,2,2,0,0,40,2,1
20,3,117789,4,9,3,3,2,1,1,0,0,40,1,0
32,3,172579,4,9,4,3,4,1,1,0,0,30,1,0
45,3,187666,7,11,5,5,4,1,1,0,0,45,1,0
50,3,204518,9,4,2,2,4,1,2,0,0,40,1,0
36,3,150042,1,13,2,6,2,1,1,0,0,40,1,0
45,3,98092,4,9,1,4,3,1,2,0,0,60,1,0
17,3,245918,3,7,3,3,2,1,2,0,0,12,1,0
59,3,146013,2,10,1,4,3,1,2,4064,0,40,1,0
26,3,378322,3,7,1,2,3,1,2,0,0,40,1,0
37,6,257295,2,10,1,5,3,2,2,0,0,75,35,1
19,3,218956,2,10,3,5,2,1,2,0,0,24,5,0
64,3,21174,4,9,1,5,3,1,2,0,0,40,1,1
33,3,185480,1,13,3,6,4,1,1,0,0,45,1,0
33,3,222205,4,9,1,2,1,1,1,0,0,40,1,1
61,3,69867,4,9,1,5,3,1,2,0,0,40,1,1
17,3,191260,8,5,3,3,2,1,2,1055,0,24,1,0
50,2,30653,11,14,1,10,3,1,2,2407,0,98,1,0
27,5,209109,11,14,3,6,2,1,2,0,0,35,1,0
30,3,70377,4,9,2,6,2,1,1,0,0,40,1,0
43,3,477983,4,9,1,7,3,5,2,0,0,40,1,0
44,3,170924,2,10,1,2,3,1,2,7298,0,40,1,1
35,3,190174,2,10,3,5,4,1,1,0,0,40,1,0
25,3,193787,2,10,3,1,2,1,1,0,0,40,1,0
24,3,279472,2,10,1,8,1,1,1,7298,0,48,1,1
22,3,34918,1,13,3,6,4,1,1,0,0,15,6,0
42,5,97688,2,10,1,2,3,1,2,5178,0,40,1,1
34,3,175413,6,12,2,4,6,5,1,0,0,45,1,0
60,3,173960,1,13,2,6,4,1,1,0,0,42,1,0
21,3,205759,4,9,3,7,2,1,2,0,0,40,1,0
57,4,425161,11,14,1,4,3,1,2,15024,0,40,1,1
41,3,220531,5,15,1,6,3,1,2,0,0,60,1,1
50,3,176609,2,10,2,3,4,1,2,0,0,45,1,0
25,3,371987,1,13,3,5,4,1,1,0,0,40,1,0
50,3,193884,9,4,1,2,3,1,2,0,0,40,27,0
36,3,200352,1,13,1,6,3,1,2,0,0,45,1,0
31,3,127595,4,9,2,6,4,1,1,0,0,40,1,0
29,5,220419,1,13,3,13,4,1,2,0,0,56,1,0
21,3,231931,2,10,3,4,2,1,2,0,0,45,1,0
27,3,248402,1,13,3,1,6,5,1,0,0,40,1,0
65,3,111095,4,9,1,11,3,1,2,0,0,16,1,0
37,6,57424,1,13,2,4,4,1,1,0,0,60,1,0
39,3,157443,11,14,1,5,1,2,1,3464,0,40,1,0
24,3,278130,4,9,3,2,2,1,2,0,0,40,1,0
38,3,169469,4,9,2,4,4,1,2,0,0,80,1,0
48,3,146268,1,13,1,9,3,1,2,7688,0,40,1,1
21,3,153718,2,10,3,3,4,2,1,0,0,25,1,0
31,3,217460,4,9,1,11,3,1,2,0,0,45,1,1
55,3,238638,4,9,1,4,3,1,2,4386,0,40,1,1
24,3,303296,2,10,1,9,1,2,1,0,0,40,26,0
43,3,173321,4,9,2,9,4,1,1,0,0,40,1,0
26,3,193945,6,12,3,1,4,1,2,0,0,45,1,0
46,3,83082,6,12,3,6,4,1,1,0,0,33,1,0
35,3,193815,6,12,1,9,3,1,2,0,0,40,1,1
41,6,34987,2,10,1,10,3,1,2,0,0,54,1,1
26,3,59306,1,13,3,4,4,1,2,0,0,40,1,0
34,3,142897,11,14,1,5,3,2,2,7298,0,35,28,1
19,3,860348,2,10,3,5,2,5,1,0,0,25,1,0
36,2,205607,1,13,2,6,4,5,1,0,0,40,1,1
22,3,199698,2,10,3,4,2,1,2,0,0,15,1,0
24,3,191954,2,10,3,8,4,1,2,0,0,40,1,0
77,2,138714,2,10,1,4,3,1,2,0,0,40,1,0
22,3,399087,15,3,1,8,5,1,1,0,0,40,21,0
29,3,423158,2,10,3,1,4,1,1,0,0,40,1,0
62,3,159841,4,9,5,3,4,1,1,0,0,24,1,0
39,2,174308,4,9,1,5,3,1,2,0,0,40,1,0
43,3,50356,2,10,1,2,3,1,2,0,1485,50,1,0
35,3,186110,4,9,2,11,4,1,2,0,0,45,1,0
29,3,200381,3,7,3,5,4,1,1,0,0,40,1,0
76,2,174309,11,14,1,2,3,1,2,0,0,10,1,0
63,2,78383,4,9,1,10,3,1,2,0,0,45,1,0
23,3,211601,7,11,3,5,2,5,1,0,0,15,1,0
43,3,187728,2,10,1,6,1,1,1,0,1887,50,1,1
58,2,321171,4,9,1,7,3,1,2,0,0,40,1,0
66,3,127921,4,9,3,11,4,1,2,2050,0,55,1,0
41,3,206565,2,10,3,2,4,5,2,0,0,45,1,0
26,3,224563,1,13,3,9,4,1,2,0,0,40,1,0
47,3,178686,7,11,3,3,4,1,2,0,0,40,1,0
55,5,98545,13,6,1,9,3,1,2,0,0,40,1,0
53,3,242606,4,9,1,11,3,1,2,0,0,40,1,0
17,3,270942,15,3,3,3,5,1,2,0,0,48,21,0
30,3,94235,4,9,3,2,5,1,2,0,0,40,1,0
49,3,71195,11,14,3,6,4,1,2,0,0,60,1,0
19,3,104112,4,9,3,4,6,5,2,0,0,30,29,0
45,3,261192,4,9,1,3,3,5,2,0,0,40,1,0
26,3,94936,6,12,3,4,4,1,2,0,0,40,1,0
38,3,296478,7,11,1,2,3,1,2,7298,0,40,1,1
36,1,119272,4,9,1,13,3,1,2,7298,0,40,1,1
33,3,85043,4,9,3,10,4,1,2,0,0,20,1,0
22,1,293364,2,10,3,13,2,5,1,0,0,40,1,0
43,2,241895,1,13,3,4,4,1,2,0,0,42,1,0
67,3,36135,3,7,1,5,3,1,2,0,0,8,1,0
30,3,151989,7,11,2,5,6,1,1,0,0,40,1,0
56,3,101128,6,12,6,3,4,1,2,0,0,25,14,0
31,3,156464,1,13,3,6,2,1,2,0,0,25,1,0
33,3,117963,1,13,1,5,3,1,2,0,0,40,1,1
26,3,192262,4,9,1,3,3,1,2,0,0,40,1,0
33,3,111363,1,13,1,5,3,1,2,0,0,40,1,1
46,5,329752,3,7,1,11,3,1,2,0,0,30,1,0
59,3,372020,1,13,1,5,3,1,2,0,0,40,1,1
38,4,95432,4,9,1,9,3,1,2,0,0,40,1,1
65,3,161400,3,7,5,3,6,4,2,0,0,40,1,0
40,3,96129,7,11,1,1,3,1,2,0,0,40,1,1
42,3,111949,4,9,1,9,1,1,1,0,0,35,1,0
26,2,117125,8,5,1,2,3,1,2,0,0,40,22,0
36,3,348022,13,6,1,3,1,1,1,0,0,24,1,0
62,3,270092,11,14,1,6,3,1,2,0,0,40,1,1
43,3,180609,1,13,1,11,3,1,2,0,0,45,1,0
43,3,174575,1,13,2,5,4,1,2,0,1564,45,1,1
22,3,410439,4,9,6,4,4,1,2,0,0,55,1,0
28,3,92262,4,9,1,2,3,1,2,0,0,40,1,0
56,2,183081,2,10,1,4,3,1,2,0,0,45,1,0
22,3,362589,6,12,3,4,4,1,1,0,0,15,1,0
57,3,212448,1,13,2,5,4,1,1,0,0,45,1,1
39,3,481060,4,9,2,4,6,1,1,0,0,40,1,0
26,4,185885,2,10,3,9,6,1,1,0,0,15,1,0
17,3,89821,3,7,3,3,2,1,2,0,0,10,1,0
40,1,184018,7,11,1,8,3,1,2,0,0,38,1,1
45,3,256649,4,9,1,8,3,5,2,0,0,40,1,0
44,3,160323,4,9,3,2,4,5,2,0,0,40,1,0
20,5,350845,2,10,3,9,2,1,1,0,0,10,1,0
33,3,267404,4,9,1,2,1,1,1,0,0,40,1,0
23,3,35633,2,10,3,4,4,1,2,0,0,40,1,0
46,2,80914,11,14,2,5,4,1,2,0,0,30,1,0
38,3,172927,4,9,1,4,3,1,2,0,0,50,1,0
54,3,174319,4,9,2,11,4,1,2,0,0,40,1,0
46,3,214955,15,3,2,2,4,1,1,0,2339,45,1,0
25,3,344991,2,10,1,2,3,1,2,0,0,40,1,0
46,3,108699,2,10,2,4,4,1,1,0,0,40,1,0
36,5,117312,2,10,1,11,1,1,1,0,0,40,1,0
23,3,396099,4,9,3,3,4,1,1,0,0,25,1,0
29,3,134152,4,9,4,8,4,1,2,0,0,40,1,0
44,3,162028,2,10,1,9,1,1,1,0,2415,6,1,1
19,3,25429,2,10,3,9,2,1,1,0,0,16,1,0
19,3,232392,4,9,3,3,5,1,1,0,0,40,1,0
35,3,220098,4,9,1,3,1,1,1,0,0,40,1,1
27,3,301302,1,13,3,2,4,1,2,0,0,50,1,0
46,2,277946,6,12,4,2,4,1,2,0,0,40,1,0
34,1,98101,1,13,1,5,3,1,2,7688,0,45,1,1
34,3,196164,4,9,3,3,4,1,1,0,0,35,1,0
44,3,115562,2,10,1,1,3,1,2,0,0,40,1,0
45,3,96975,2,10,2,7,6,1,1,0,0,40,1,0
20,3,137300,4,9,3,5,5,1,1,0,0,35,1,0
25,3,86872,1,13,1,5,3,1,2,0,0,55,1,1
52,6,132178,1,13,1,5,3,1,2,0,0,50,1,1
20,3,416103,2,10,3,7,2,1,2,0,0,40,1,0
28,3,108574,2,10,3,3,4,1,1,0,0,40,1,0
50,1,288353,1,13,1,13,3,1,2,0,0,40,1,1
34,3,227689,7,11,2,1,4,1,1,0,0,64,1,0
28,3,166481,9,4,1,7,3,4,2,0,2179,40,4,0
41,3,445382,11,14,1,5,3,1,2,0,1977,65,1,1
28,3,110145,4,9,1,9,3,1,2,0,0,40,1,0
46,2,317253,4,9,1,2,3,1,2,0,0,25,1,0
28,3,123147,2,10,1,5,1,1,1,0,1887,40,1,1
32,3,364657,2,10,1,5,3,1,2,0,0,50,1,0
41,5,42346,2,10,2,3,4,5,1,0,0,24,1,0
24,3,241951,4,9,3,7,6,5,1,0,0,40,1,0
33,3,118500,2,10,2,5,6,1,1,0,0,40,1,0
46,3,188386,14,16,1,5,3,1,2,15024,0,60,1,1
31,1,1033222,2,10,1,8,3,1,2,0,0,40,1,0
35,3,92440,10,8,2,2,4,1,2,0,0,50,1,1
52,3,190762,12,2,1,8,3,1,2,0,0,40,21,0
30,3,426017,3,7,3,3,2,1,1,0,0,19,1,0
34,5,243867,3,7,4,8,4,5,2,0,0,40,1,0
34,1,240283,4,9,2,11,6,1,1,0,0,40,1,0
20,3,61777,2,10,1,4,3,1,2,0,0,30,1,0
17,3,175024,3,7,3,7,2,1,2,2176,0,18,1,0
32,1,92003,1,13,1,5,1,1,1,0,0,40,1,1
29,3,188401,4,9,2,10,4,1,2,0,0,40,1,0
33,3,228528,13,6,3,2,6,1,1,0,0,35,1,0
25,3,133373,4,9,1,11,3,1,2,0,0,60,1,0
36,4,255191,11,14,3,6,4,1,2,0,1408,40,1,0
23,3,204653,4,9,3,7,4,1,2,0,0,72,25,0
63,6,222289,4,9,1,5,3,1,2,0,0,40,1,1
47,5,287480,11,14,1,6,3,1,2,0,0,40,1,0
80,3,107762,4,9,5,5,4,1,2,0,0,24,1,0
17,3,202521,3,7,3,5,2,1,2,0,0,40,1,0
40,2,204116,1,13,6,6,4,1,1,2174,0,40,1,0
30,3,29662,6,12,1,3,1,1,1,0,0,25,1,1
27,3,116358,2,10,3,2,2,2,2,0,1980,40,16,0
33,3,208405,11,14,1,6,3,1,2,0,0,50,1,1
34,5,284843,4,9,3,10,4,5,2,594,0,60,1,0
34,5,117018,2,10,3,13,4,1,1,0,0,40,1,0
23,3,81281,2,10,1,9,3,1,2,0,0,40,1,0
42,5,340148,2,10,1,9,1,1,1,0,0,40,1,0
29,3,363425,1,13,3,6,4,1,2,0,0,40,1,0
45,3,45857,4,9,2,9,4,1,1,0,0,28,1,0
24,4,191073,4,9,3,14,2,1,2,0,0,40,1,0
44,3,116632,2,10,1,6,3,1,2,0,0,40,1,1
27,3,405855,8,5,3,2,5,1,2,0,0,40,21,0
20,3,298227,2,10,3,4,4,1,2,0,0,35,1,0
44,3,290521,4,9,5,5,6,5,1,0,0,40,1,0
51,3,56915,4,9,1,2,3,3,2,0,0,40,1,0
20,3,146538,4,9,1,8,3,1,2,0,0,40,1,0
